Num_Acc;luminosite
201100035147;1
201100035148;5
201100035149;2
201100035150;5
201100035151;5
201100035152;5
201100035153;1
201100035154;1
201100035155;5
201100035156;5
201100035157;1
201100035158;5
201100035159;1
201100035160;5
201100035161;1
201100035162;1
201100035163;1
201100035164;5
201100035165;5
201100035166;1
201100035167;1
201100035168;5
201100035169;5
201100035170;1
201100035171;2
201100035172;2
201100035173;1
201100035174;3
201100035175;5
201100035176;5
201100035177;1
201100035178;1
201100035179;1
201100035180;1
201100035181;1
201100035182;5
201100035183;5
201100035184;1
201100035185;1
201100035186;5
201100035187;1
201100035188;1
201100035189;1
201100035190;1
201100035191;1
201100035192;1
201100035193;1
201100035194;1
201100035195;1
201100035196;5
201100035197;1
201100035198;1
201100035199;3
201100035200;1
201100035201;5
201100035202;5
201100035203;5
201100035204;5
201100035205;5
201100035206;5
201100035207;5
201100035208;5
201100035209;1
201100035210;5
201100035211;1
201100035212;2
201100035213;5
201100035214;1
201100035215;5
201100035216;5
201100035217;5
201100035218;5
201100035219;2
201100035220;5
201100035221;5
201100035222;5
201100035223;5
201100035224;5
201100035225;5
201100035226;5
201100035227;2
201100035228;1
201100035229;1
201100035230;5
201100035231;5
201100035232;5
201100035233;3
201100035234;2
201100035235;1
201100035236;1
201100035237;1
201100035238;5
201100035239;1
201100035240;1
201100035241;1
201100035242;1
201100035243;1
201100035244;1
201100035245;5
201100035246;5
201100035247;1
201100035248;1
201100035249;1
201100035250;4
201100035251;1
201100035252;5
201100035253;3
201100035254;1
201100035255;1
201100035256;1
201100035257;1
201100035258;1
201100035259;1
201100035260;5
201100035261;1
201100035262;1
201100035263;5
201100035264;1
201100035265;5
201100035266;1
201100035267;1
201100035268;1
201100035269;2
201100035270;1
201100035271;1
201100035272;1
201100035273;1
201100035274;1
201100035275;5
201100035276;1
201100035277;1
201100035278;1
201100035279;1
201100035280;1
201100035281;5
201100035282;5
201100035283;1
201100035284;5
201100035285;1
201100035286;1
201100035287;1
201100035288;5
201100035289;5
201100035290;1
201100035291;1
201100035292;1
201100035293;1
201100035294;1
201100035295;1
201100035296;1
201100035297;1
201100035298;2
201100035299;1
201100035300;1
201100035301;1
201100035302;1
201100035303;1
201100035304;1
201100035305;5
201100035306;1
201100035307;1
201100035308;1
201100035309;1
201100035310;1
201100035311;1
201100035312;1
201100035313;1
201100035314;1
201100035315;2
201100035316;5
201100035317;1
201100035318;5
201100035319;1
201100035320;1
201100035321;1
201100035322;1
201100035323;1
201100035324;5
201100035325;1
201100035326;5
201100035327;1
201100035328;1
201100035329;1
201100035330;1
201100035331;1
201100035332;1
201100035333;1
201100035334;1
201100035335;1
201100035336;1
201100035337;1
201100035338;1
201100035339;5
201100035340;1
201100035341;1
201100035342;1
201100035343;1
201100035344;1
201100035345;1
201100035346;1
201100035347;5
201100035348;1
201100035349;1
201100035350;1
201100035351;5
201100035352;1
201100035353;1
201100035354;5
201100035355;1
201100035356;1
201100035357;1
201100035358;1
201100035359;5
201100035360;1
201100035361;1
201100035362;1
201100035363;1
201100035364;5
201100035365;1
201100035366;1
201100035367;1
201100035368;1
201100035369;1
201100035370;1
201100035371;1
201100035372;1
201100035373;1
201100035374;1
201100035375;5
201100035376;1
201100035377;1
201100035378;1
201100035379;1
201100035380;1
201100035381;1
201100035382;2
201100035383;1
201100035384;1
201100035385;1
201100035386;1
201100035387;1
201100035388;2
201100035389;1
201100035390;1
201100035391;1
201100035392;5
201100035393;2
201100035394;5
201100035395;5
201100035396;1
201100035397;1
201100035398;1
201100035399;1
201100035400;1
201100035401;1
201100035402;1
201100035403;1
201100035404;1
201100035405;1
201100035406;5
201100035407;1
201100035408;1
201100035409;1
201100035410;1
201100035411;1
201100035412;1
201100035413;1
201100035414;1
201100035415;1
201100035416;1
201100035417;1
201100035418;1
201100035419;1
201100035420;1
201100035421;1
201100035422;1
201100035423;1
201100035424;2
201100035425;1
201100035426;1
201100035427;1
201100035428;1
201100035429;1
201100035430;1
201100035431;1
201100035432;1
201100035433;1
201100035434;1
201100035435;1
201100035436;5
201100035437;1
201100035438;1
201100035439;2
201100035440;1
201100035441;1
201100035442;1
201100035443;1
201100035444;1
201100035445;1
201100035446;1
201100035447;1
201100035448;1
201100035449;1
201100035450;1
201100035451;5
201100035452;1
201100035453;1
201100035454;1
201100035455;1
201100035456;1
201100035457;2
201100035458;1
201100035459;1
201100035460;1
201100035461;5
201100035462;1
201100035463;5
201100035464;1
201100035465;5
201100035466;1
201100035467;1
201100035468;1
201100035469;5
201100035470;1
201100035471;1
201100035472;1
201100035473;1
201100035474;5
201100035475;1
201100035476;1
201100035477;1
201100035478;1
201100035479;1
201100035480;1
201100035481;1
201100035482;1
201100035483;1
201100035484;1
201100035485;1
201100035486;1
201100035487;5
201100035488;5
201100035489;1
201100035490;5
201100035491;1
201100035492;1
201100035493;5
201100035494;1
201100035495;1
201100035496;1
201100035497;1
201100035498;1
201100035499;1
201100035500;5
201100035501;1
201100035502;1
201100035503;1
201100035504;1
201100035505;1
201100035506;1
201100035507;1
201100035508;1
201100035509;1
201100035510;1
201100035511;1
201100035512;1
201100035513;1
201100035514;1
201100035515;4
201100035516;1
201100035517;1
201100035518;1
201100035519;1
201100035520;1
201100035521;1
201100035522;1
201100035523;1
201100035524;1
201100035525;1
201100035526;2
201100035527;1
201100035528;5
201100035529;1
201100035530;1
201100035531;5
201100035532;1
201100035533;5
201100035534;1
201100035535;1
201100035536;1
201100035537;1
201100035538;1
201100035539;1
201100035540;1
201100035541;1
201100035542;1
201100035543;5
201100035544;1
201100035545;1
201100035546;1
201100035547;1
201100035548;1
201100035549;1
201100035550;1
201100035551;1
201100035552;1
201100035553;5
201100035554;1
201100035555;1
201100035556;5
201100035557;1
201100035558;1
201100035559;5
201100035560;1
201100035561;1
201100035562;1
201100035563;1
201100035564;1
201100035565;5
201100035566;1
201100035567;1
201100035568;1
201100035569;1
201100035570;1
201100035571;1
201100035572;1
201100035573;5
201100035574;1
201100035575;5
201100035576;1
201100035577;1
201100035578;1
201100035579;1
201100035580;1
201100035581;1
201100035582;1
201100035583;1
201100035584;1
201100035585;1
201100035586;1
201100035587;1
201100035588;1
201100035589;1
201100035590;1
201100035591;1
201100035592;1
201100035593;4
201100035594;5
201100035595;5
201100035596;1
201100035597;1
201100035598;1
201100035599;1
201100035600;1
201100035601;1
201100035602;1
201100035603;5
201100035604;1
201100035605;1
201100035606;1
201100035607;1
201100035608;1
201100035609;1
201100035610;1
201100035611;1
201100035612;1
201100035613;1
201100035614;1
201100035615;1
201100035616;1
201100035617;1
201100035618;1
201100035619;5
201100035620;1
201100035621;1
201100035622;1
201100035623;1
201100035624;1
201100035625;1
201100035626;1
201100035627;2
201100035628;1
201100035629;5
201100035630;1
201100035631;1
201100035632;1
201100035633;5
201100035634;5
201100035635;1
201100035636;1
201100035637;1
201100035638;1
201100035639;1
201100035640;1
201100035641;1
201100035642;2
201100035643;3
201100035644;1
201100035645;1
201100035646;1
201100035647;5
201100035648;5
201100035649;1
201100035650;1
201100035651;1
201100035652;1
201100035653;1
201100035654;1
201100035655;1
201100035656;5
201100035657;5
201100035658;1
201100035659;5
201100035660;5
201100035661;1
201100035662;1
201100035663;2
201100035664;1
201100035665;5
201100035666;1
201100035667;1
201100035668;1
201100035669;1
201100035670;2
201100035671;2
201100035672;5
201100035673;2
201100035674;1
201100035675;2
201100035676;1
201100035677;5
201100035678;5
201100035679;1
201100035680;2
201100035681;5
201100035682;1
201100035683;5
201100035684;1
201100035685;2
201100035686;1
201100035687;5
201100035688;2
201100035689;1
201100035690;1
201100035691;1
201100035692;1
201100035693;1
201100035694;2
201100035695;1
201100035696;1
201100035697;2
201100035698;1
201100035699;1
201100035700;1
201100035701;1
201100035702;5
201100035703;1
201100035704;2
201100035705;1
201100035706;5
201100035707;5
201100035708;1
201100035709;1
201100035710;1
201100035711;1
201100035712;2
201100035713;1
201100035714;1
201100035715;5
201100035716;5
201100035717;5
201100035718;1
201100035719;5
201100035720;5
201100035721;1
201100035722;1
201100035723;1
201100035724;5
201100035725;1
201100035726;1
201100035727;2
201100035728;5
201100035729;5
201100035730;2
201100035731;2
201100035732;1
201100035733;5
201100035734;1
201100035735;2
201100035736;2
201100035737;1
201100035738;1
201100035739;1
201100035740;5
201100035741;1
201100035742;2
201100035743;1
201100035744;5
201100035745;5
201100035746;5
201100035747;5
201100035748;1
201100035749;5
201100035750;5
201100035751;1
201100035752;1
201100035753;5
201100035754;4
201100035755;5
201100035756;5
201100035757;1
201100035758;1
201100035759;5
201100035760;1
201100035761;1
201100035762;5
201100035763;5
201100035764;1
201100035765;5
201100035766;5
201100035767;2
201100035768;4
201100035769;1
201100035770;2
201100035771;1
201100035772;1
201100035773;1
201100035774;1
201100035775;1
201100035776;5
201100035777;2
201100035778;1
201100035779;5
201100035780;5
201100035781;5
201100035782;1
201100035783;1
201100035784;1
201100035785;5
201100035786;5
201100035787;1
201100035788;3
201100035789;1
201100035790;5
201100035791;1
201100035792;5
201100035793;1
201100035794;1
201100035795;1
201100035796;5
201100035797;3
201100035798;1
201100035799;1
201100035800;1
201100035801;1
201100035802;1
201100035803;2
201100035804;5
201100035805;1
201100035806;1
201100035807;1
201100035808;1
201100035809;2
201100035810;5
201100035811;1
201100035812;1
201100035813;2
201100035814;2
201100035815;1
201100035816;2
201100035817;2
201100035818;5
201100035819;5
201100035820;1
201100035821;2
201100035822;1
201100035823;1
201100035824;3
201100035825;1
201100035826;1
201100035827;5
201100035828;5
201100035829;2
201100035830;1
201100035831;5
201100035832;1
201100035833;3
201100035834;1
201100035835;1
201100035836;1
201100035837;1
201100035838;1
201100035839;5
201100035840;2
201100035841;1
201100035842;1
201100035843;1
201100035844;1
201100035845;1
201100035846;5
201100035847;1
201100035848;5
201100035849;5
201100035850;5
201100035851;1
201100035852;5
201100035853;5
201100035854;2
201100035855;1
201100035856;1
201100035857;1
201100035858;1
201100035859;1
201100035860;5
201100035861;1
201100035862;1
201100035863;1
201100035864;1
201100035865;1
201100035866;1
201100035867;1
201100035868;2
201100035869;2
201100035870;1
201100035871;1
201100035872;1
201100035873;1
201100035874;1
201100035875;5
201100035876;1
201100035877;1
201100035878;1
201100035879;1
201100035880;5
201100035881;1
201100035882;1
201100035883;1
201100035884;2
201100035885;1
201100035886;1
201100035887;1
201100035888;1
201100035889;1
201100035890;1
201100035891;1
201100035892;1
201100035893;1
201100035894;1
201100035895;1
201100035896;1
201100035897;1
201100035898;1
201100035899;1
201100035900;1
201100035901;1
201100035902;1
201100035903;5
201100035904;1
201100035905;5
201100035906;1
201100035907;1
201100035908;1
201100035909;1
201100035910;1
201100035911;1
201100035912;1
201100035913;1
201100035914;1
201100035915;1
201100035916;1
201100035917;1
201100035918;1
201100035919;5
201100035920;1
201100035921;1
201100035922;1
201100035923;1
201100035924;1
201100035925;1
201100035926;5
201100035927;1
201100035928;5
201100035929;1
201100035930;1
201100035931;1
201100035932;1
201100035933;1
201100035934;1
201100035935;1
201100035936;1
201100035937;1
201100035938;1
201100035939;1
201100035940;2
201100035941;1
201100035942;1
201100035943;1
201100035944;2
201100035945;1
201100035946;1
201100035947;1
201100035948;1
201100035949;1
201100035950;1
201100035951;1
201100035952;2
201100035953;1
201100035954;1
201100035955;1
201100035956;1
201100035957;1
201100035958;1
201100035959;1
201100035960;1
201100035961;1
201100035962;1
201100035963;1
201100035964;1
201100035965;1
201100035966;5
201100035967;1
201100035968;1
201100035969;1
201100035970;1
201100035971;1
201100035972;1
201100035973;1
201100035974;1
201100035975;1
201100035976;1
201100035977;1
201100035978;1
201100035979;1
201100035980;1
201100035981;1
201100035982;1
201100035983;1
201100035984;5
201100035985;1
201100035986;1
201100035987;1
201100035988;1
201100035989;1
201100035990;1
201100035991;1
201100035992;1
201100035993;1
201100035994;3
201100035995;1
201100035996;1
201100035997;1
201100035998;1
201100035999;1
201100036000;1
201100036001;5
201100036002;1
201100036003;2
201100036004;1
201100036005;1
201100036006;1
201100036007;1
201100036008;1
201100036009;1
201100036010;1
201100036011;1
201100036012;5
201100036013;1
201100036014;1
201100036015;1
201100036016;1
201100036017;1
201100036018;1
201100036019;1
201100036020;1
201100036021;1
201100036022;1
201100036023;5
201100036024;1
201100036025;1
201100036026;1
201100036027;5
201100036028;1
201100036029;1
201100036030;5
201100036031;1
201100036032;1
201100036033;1
201100036034;1
201100036035;1
201100036036;5
201100036037;1
201100036038;1
201100036039;1
201100036040;1
201100036041;1
201100036042;5
201100036043;1
201100036044;1
201100036045;2
201100036046;1
201100036047;1
201100036048;1
201100036049;1
201100036050;1
201100036051;1
201100036052;1
201100036053;1
201100036054;1
201100036055;1
201100036056;1
201100036057;1
201100036058;1
201100036059;1
201100036060;1
201100036061;1
201100036062;5
201100036063;1
201100036064;1
201100036065;1
201100036066;5
201100036067;2
201100036068;1
201100036069;5
201100036070;5
201100036071;5
201100036072;5
201100036073;1
201100036074;2
201100036075;1
201100036076;5
201100036077;1
201100036078;2
201100036079;5
201100036080;1
201100036081;1
201100036082;5
201100036083;1
201100036084;1
201100036085;1
201100036086;1
201100036087;5
201100036088;1
201100036089;5
201100036090;2
201100036091;5
201100036092;5
201100036093;5
201100036094;1
201100036095;1
201100036096;5
201100036097;5
201100036098;1
201100036099;5
201100036100;1
201100036101;5
201100036102;5
201100036103;2
201100036104;1
201100036105;5
201100036106;5
201100036107;3
201100036108;3
201100036109;1
201100036110;1
201100036111;1
201100036112;1
201100036113;1
201100036114;1
201100036115;1
201100036116;1
201100036117;1
201100036118;5
201100036119;1
201100036120;5
201100036121;3
201100036122;1
201100036123;1
201100036124;1
201100036125;1
201100036126;3
201100036127;1
201100036128;5
201100036129;5
201100036130;2
201100036131;1
201100036132;1
201100036133;2
201100036134;5
201100036135;1
201100036136;1
201100036137;1
201100036138;2
201100036139;5
201100036140;2
201100036141;4
201100036142;1
201100036143;1
201100036144;1
201100036145;1
201100036146;5
201100036147;5
201100036148;1
